lon	lat	depth	m_l	err_abs	err_avgrel	area
71.953	37.300	198.00	2.8	6.6	1.9	deepPamir
72.123	37.381	198.00	2.9	4.4	1.9	deepPamir
72.362	37.591	198.04	3.3	4.2	1.9	deepPamir
72.323	37.553	198.05	2.7	7.7	1.9	deepPamir
72.260	37.409	198.19	2.9	6.3	1.9	deepPamir
72.307	37.536	198.20	2.8	9.1	1.9	deepPamir
72.302	37.528	198.23	3.5	2.7	1.9	deepPamir
72.335	37.547	198.24	3.3	3.2	1.9	deepPamir
71.995	37.268	198.26	3.6	3.7	1.9	deepPamir
72.015	37.245	198.29	3.0	5.9	1.9	deepPamir
72.220	37.409	198.29	3.1	4.4	1.9	deepPamir
72.199	37.462	198.30	3.5	5.2	1.9	deepPamir
72.361	37.576	198.32	2.8	3.5	1.9	deepPamir
72.147	37.396	198.36	4.0	2.8	1.9	deepPamir
72.300	37.498	198.38	3.1	4.9	1.9	deepPamir
71.921	37.264	198.45	3.0	8.5	1.9	deepPamir
72.169	37.415	198.50	3.7	4.5	1.9	deepPamir
71.920	37.118	198.54	2.4	6.1	1.9	deepPamir
71.964	37.288	198.54	4.1	3.8	1.9	deepPamir
71.994	37.270	198.57	3.9	3.5	1.9	deepPamir
72.234	37.449	198.68	2.7	6.2	1.9	deepPamir
72.288	37.475	198.72	3.8	5.1	1.9	deepPamir
72.199	37.391	198.76	4.2	4.6	1.9	deepPamir
72.212	37.365	198.76	3.7	5.4	1.9	deepPamir
72.179	37.415	198.81	2.9	3.9	1.9	deepPamir
71.956	37.282	198.84	3.6	3.8	1.9	deepPamir
72.086	37.344	198.86	3.0	4.1	1.9	deepPamir
71.936	37.279	198.93	3.8	3.8	1.9	deepPamir
72.455	37.573	198.93	3.4	5.2	1.9	deepPamir
71.943	37.278	198.94	2.3	9.6	1.9	deepPamir
72.015	37.293	198.96	2.4	7.7	1.9	deepPamir
72.264	37.493	199.00	2.5	6.7	1.9	deepPamir
72.151	37.391	199.01	3.5	3.4	1.9	deepPamir
71.939	37.270	199.02	3.1	6.8	1.9	deepPamir
72.275	37.482	199.08	3.8	5.5	1.9	deepPamir
71.938	37.177	199.09	2.7	5.2	1.9	deepPamir
71.924	37.246	199.12	2.5	5.4	1.9	deepPamir
71.920	37.265	199.16	2.5	5.0	1.9	deepPamir
72.247	37.455	199.16	3.6	5.5	1.9	deepPamir
71.907	37.278	199.25	3.1	6.1	1.9	deepPamir
71.916	37.230	199.27	2.8	5.3	1.9	deepPamir
71.938	37.093	199.33	3.2	3.8	1.9	deepPamir
72.536	37.676	199.33	3.0	5.5	1.9	deepPamir
72.212	37.419	199.37	3.7	4.6	1.9	deepPamir
72.268	37.444	199.46	3.5	5.9	1.9	deepPamir
72.018	37.256	199.50	2.5	7.0	1.9	deepPamir
71.930	37.091	199.55	3.0	5.5	1.9	deepPamir
72.274	37.455	199.57	3.7	4.5	1.9	deepPamir
72.660	37.330	199.57	3.1	9.4	-	deepPamir
72.426	37.620	199.61	3.6	3.2	1.9	deepPamir
72.225	37.459	199.62	2.7	4.3	1.9	deepPamir
71.991	37.297	199.63	3.0	5.5	1.9	deepPamir
72.294	37.483	199.66	3.8	6.6	1.9	deepPamir
72.237	37.439	199.70	3.5	5.6	1.9	deepPamir
72.314	37.495	199.73	3.5	4.3	1.9	deepPamir
72.231	37.474	199.79	3.2	5.1	1.9	deepPamir
71.919	37.161	199.85	2.5	8.9	1.9	deepPamir
72.359	37.528	199.85	2.9	5.0	1.9	deepPamir
72.136	37.385	199.99	3.1	3.6	1.9	deepPamir
71.937	37.252	200.02	3.0	3.9	1.9	deepPamir
72.297	37.490	200.08	2.9	6.6	1.9	deepPamir
72.197	37.434	200.09	3.0	8.1	1.9	deepPamir
72.306	37.491	200.14	3.3	4.6	1.9	deepPamir
72.339	37.488	200.21	2.8	4.3	1.9	deepPamir
72.352	37.545	200.28	2.6	4.7	1.9	deepPamir
72.209	37.445	200.39	3.3	5.3	1.9	deepPamir
72.258	37.499	200.41	3.5	7.7	1.9	deepPamir
72.566	37.651	200.41	3.3	5.4	1.9	deepPamir
72.034	37.219	200.43	2.8	10.9	1.9	deepPamir
72.219	37.344	200.49	2.0	4.6	1.9	deepPamir
71.951	37.277	200.60	2.8	5.1	1.9	deepPamir
72.479	37.651	200.64	2.7	5.9	1.9	deepPamir
72.228	37.443	200.65	3.4	3.7	1.9	deepPamir
72.261	37.454	200.67	2.9	6.8	1.9	deepPamir
72.286	37.540	201.00	2.8	8.3	1.9	deepPamir
72.351	37.560	201.02	3.6	5.9	1.9	deepPamir
72.268	37.400	201.12	3.2	5.2	1.9	deepPamir
72.220	37.464	201.25	2.9	7.4	1.9	deepPamir
72.238	37.441	201.30	3.3	3.7	1.9	deepPamir
72.396	37.591	201.31	2.8	5.8	1.9	deepPamir
72.140	37.356	201.36	3.0	5.2	1.9	deepPamir
72.227	37.434	201.37	3.3	5.2	1.9	deepPamir
72.131	37.390	201.38	3.4	7.2	1.9	deepPamir
71.927	37.234	201.40	3.1	4.5	1.9	deepPamir
72.215	37.449	201.45	3.4	3.0	1.9	deepPamir
71.934	37.273	201.46	4.0	3.1	1.9	deepPamir
72.368	37.546	201.51	2.5	5.7	1.9	deepPamir
72.260	37.389	201.54	4.0	4.2	1.9	deepPamir
72.278	37.423	201.57	3.5	9.2	1.9	deepPamir
71.946	37.052	201.79	3.5	4.1	1.9	deepPamir
72.311	37.499	201.83	2.8	5.7	1.9	deepPamir
72.330	37.496	201.86	3.0	7.1	1.9	deepPamir
72.305	37.496	201.91	3.2	3.3	1.9	deepPamir
72.142	37.377	201.94	3.3	3.4	1.9	deepPamir
71.908	37.129	201.96	2.7	5.2	1.9	deepPamir
72.156	37.375	201.97	2.9	6.8	1.9	deepPamir
72.305	37.540	202.00	3.3	8.9	1.9	deepPamir
72.253	37.453	202.10	2.7	6.6	1.9	deepPamir
72.256	37.453	202.11	2.9	5.4	1.9	deepPamir
72.334	37.521	202.13	3.7	4.0	1.9	deepPamir
71.964	37.265	202.15	2.4	5.7	1.9	deepPamir
71.923	37.130	202.16	3.0	4.9	1.9	deepPamir
71.896	37.202	202.17	3.2	4.1	1.9	deepPamir
72.192	37.424	202.17	2.6	5.3	1.9	deepPamir
72.381	37.550	202.21	3.3	6.7	1.9	deepPamir
72.269	37.442	202.31	3.9	4.4	1.9	deepPamir
72.371	37.562	202.31	3.0	5.3	1.9	deepPamir
72.371	37.529	202.38	2.9	3.4	1.9	deepPamir
72.311	37.505	202.40	3.8	4.5	1.9	deepPamir
72.229	37.455	202.42	3.2	6.0	1.9	deepPamir
72.345	37.564	202.44	2.8	9.4	1.9	deepPamir
71.980	37.129	202.45	3.2	5.2	1.9	deepPamir
72.142	37.382	202.47	3.1	4.0	1.9	deepPamir
72.268	37.464	202.51	3.2	7.8	1.9	deepPamir
72.146	37.372	202.53	3.0	5.0	1.9	deepPamir
72.249	37.438	202.54	3.5	4.6	1.9	deepPamir
72.203	37.389	202.65	4.1	3.9	1.9	deepPamir
71.895	37.123	202.69	3.1	5.1	1.9	deepPamir
71.917	37.208	202.75	2.5	5.7	1.9	deepPamir
72.248	37.459	202.78	2.8	6.5	1.9	deepPamir
72.356	37.583	202.79	2.8	10.7	1.9	deepPamir
72.246	37.437	202.80	3.5	4.2	1.9	deepPamir
72.276	37.463	202.85	3.3	4.8	1.9	deepPamir
72.381	37.532	202.85	2.9	6.0	1.9	deepPamir
72.766	37.782	202.88	3.4	7.1	-	deepPamir
72.329	37.519	202.91	2.6	7.4	1.9	deepPamir
72.433	37.513	203.00	3.6	4.3	1.9	deepPamir
71.982	37.214	203.01	2.6	6.9	1.9	deepPamir
71.942	37.113	203.03	2.7	5.6	1.9	deepPamir
72.239	37.439	203.03	4.2	3.2	1.9	deepPamir
72.715	37.712	203.05	3.0	3.5	1.9	deepPamir
72.280	37.461	203.07	3.1	5.5	1.9	deepPamir
71.922	37.096	203.20	2.8	6.6	1.9	deepPamir
71.925	37.133	203.20	2.8	6.4	1.9	deepPamir
72.366	37.529	203.20	3.7	3.6	1.9	deepPamir
72.174	37.387	203.22	4.1	3.0	1.9	deepPamir
71.960	37.095	203.24	3.4	4.5	1.9	deepPamir
71.965	37.244	203.41	3.1	7.3	1.9	deepPamir
72.376	37.509	203.48	2.4	5.8	1.9	deepPamir
71.911	37.199	203.49	3.0	5.0	1.9	deepPamir
72.280	37.385	203.64	3.4	5.2	1.9	deepPamir
71.924	37.114	203.65	2.7	4.8	1.9	deepPamir
71.945	37.263	203.65	3.2	6.6	1.9	deepPamir
71.945	37.267	203.66	3.0	5.2	1.9	deepPamir
72.362	37.518	203.73	2.8	6.5	1.9	deepPamir
72.174	37.379	203.74	3.3	5.6	1.9	deepPamir
72.348	37.497	203.75	3.9	3.9	1.9	deepPamir
72.300	37.440	203.80	3.0	11.1	1.9	deepPamir
72.328	37.507	203.80	3.5	5.4	1.9	deepPamir
72.285	37.465	203.87	2.9	7.0	1.9	deepPamir
71.926	37.180	203.88	2.6	5.3	1.9	deepPamir
72.206	37.418	203.88	3.1	5.1	1.9	deepPamir
72.326	37.486	203.97	2.2	8.6	1.9	deepPamir
72.125	37.363	204.19	3.8	3.0	1.9	deepPamir
71.928	37.258	204.23	3.2	3.3	1.9	deepPamir
72.275	37.505	204.30	2.9	11.4	1.9	deepPamir
72.151	37.372	204.42	3.1	4.5	1.9	deepPamir
72.403	37.572	204.44	2.8	8.8	1.9	deepPamir
72.157	37.374	204.51	3.8	3.0	1.9	deepPamir
72.282	37.397	204.54	3.3	6.2	1.9	deepPamir
72.000	37.263	204.60	3.3	5.7	1.9	deepPamir
72.371	37.409	204.62	2.7	9.8	1.9	deepPamir
72.141	37.375	204.67	3.2	3.4	1.9	deepPamir
72.279	37.396	204.69	3.2	6.1	1.9	deepPamir
72.212	37.365	204.75	3.2	6.0	1.9	deepPamir
71.867	37.118	204.80	3.5	5.2	1.9	deepPamir
71.970	37.092	204.81	3.0	4.9	1.9	deepPamir
72.248	37.430	204.90	3.1	5.4	1.9	deepPamir
72.170	37.366	204.92	2.9	4.9	1.9	deepPamir
71.892	37.116	204.93	2.8	5.9	1.9	deepPamir
72.160	37.378	204.95	2.9	5.9	1.9	deepPamir
71.898	37.110	205.03	2.9	9.2	1.9	deepPamir
72.180	37.537	205.05	3.5	14.3	-	deepPamir
72.194	37.389	205.06	3.9	3.1	1.9	deepPamir
71.887	37.121	205.09	3.0	4.2	1.9	deepPamir
72.248	37.415	205.15	2.9	5.8	1.9	deepPamir
72.268	37.471	205.20	2.7	9.3	1.9	deepPamir
71.900	37.215	205.24	3.0	6.6	1.9	deepPamir
72.136	37.367	205.32	2.9	7.5	1.9	deepPamir
71.934	37.231	205.33	2.6	4.7	1.9	deepPamir
71.950	37.274	205.35	2.8	6.9	1.9	deepPamir
72.200	37.392	205.37	3.0	4.2	1.9	deepPamir
72.402	37.558	205.41	3.1	4.4	1.9	deepPamir
72.247	37.375	205.44	3.2	4.6	1.9	deepPamir
72.268	37.381	205.50	3.9	4.1	1.9	deepPamir
72.455	37.512	205.53	2.6	9.4	1.9	deepPamir
72.199	37.399	205.63	2.6	5.8	1.9	deepPamir
71.925	37.279	205.65	3.3	4.4	1.9	deepPamir
72.322	37.489	205.66	2.7	4.7	1.9	deepPamir
71.960	37.269	205.67	3.5	5.7	1.9	deepPamir
72.246	37.355	205.79	3.3	5.4	1.9	deepPamir
72.150	37.331	205.91	2.4	8.8	1.9	deepPamir
72.181	37.369	206.06	3.6	4.1	1.9	deepPamir
72.325	37.499	206.10	2.5	3.4	1.9	deepPamir
72.222	37.420	206.11	3.2	6.2	1.9	deepPamir
72.183	37.374	206.12	2.8	4.3	1.9	deepPamir
71.989	37.065	206.19	3.3	5.8	1.9	deepPamir
72.444	37.563	206.27	2.9	4.9	1.9	deepPamir
71.881	37.108	206.28	2.8	5.5	1.9	deepPamir
71.908	37.105	206.31	3.1	4.2	1.9	deepPamir
72.229	37.431	206.36	2.7	4.3	1.9	deepPamir
71.969	37.114	206.50	3.2	7.2	1.9	deepPamir
72.175	37.374	206.51	3.0	4.7	1.9	deepPamir
71.884	37.123	206.53	3.0	4.9	1.9	deepPamir
71.959	37.189	206.65	2.6	6.7	1.9	deepPamir
72.274	37.425	206.76	3.3	5.2	1.9	deepPamir
71.920	37.106	206.84	2.9	5.6	1.9	deepPamir
72.199	37.394	206.90	2.6	5.0	1.9	deepPamir
72.291	37.381	206.92	2.6	6.4	1.9	deepPamir
71.950	37.244	206.97	3.0	7.3	1.9	deepPamir
71.959	37.245	207.03	3.4	4.5	1.9	deepPamir
72.633	37.049	207.08	3.1	11.8	-	deepPamir
71.947	37.228	207.16	3.2	4.2	1.9	deepPamir
72.222	37.411	207.18	3.4	6.1	1.9	deepPamir
72.311	37.490	207.22	3.9	4.2	1.9	deepPamir
72.191	37.377	207.24	3.0	4.0	1.9	deepPamir
71.968	37.243	207.44	3.7	4.4	1.9	deepPamir
72.195	37.406	207.47	3.1	8.3	1.9	deepPamir
72.187	37.378	207.48	3.6	3.2	1.9	deepPamir
72.220	37.435	207.53	2.9	4.5	1.9	deepPamir
71.977	37.269	207.69	2.7	6.3	1.9	deepPamir
71.936	37.092	207.77	2.9	4.9	1.9	deepPamir
71.983	37.242	207.82	2.9	6.8	1.9	deepPamir
71.970	37.251	207.84	3.6	5.3	1.9	deepPamir
71.885	37.101	207.90	3.5	4.0	1.9	deepPamir
71.975	37.230	207.98	3.4	4.0	1.9	deepPamir
71.926	37.090	208.04	3.0	4.5	1.9	deepPamir
72.240	37.349	208.07	3.4	4.9	1.9	deepPamir
72.283	37.460	208.10	2.4	8.4	1.9	deepPamir
72.326	37.494	208.10	3.6	2.9	1.9	deepPamir
72.375	37.491	208.14	3.4	4.0	1.9	deepPamir
72.232	37.401	208.19	4.2	4.4	1.9	deepPamir
72.222	37.403	208.23	3.8	4.3	1.9	deepPamir
71.977	37.155	208.24	3.5	7.0	1.9	deepPamir
71.897	37.090	208.33	2.8	8.7	1.9	deepPamir
72.197	37.369	208.42	3.5	4.6	1.9	deepPamir
72.171	37.375	208.50	2.6	6.4	1.9	deepPamir
72.213	37.396	208.74	3.0	4.4	1.9	deepPamir
72.205	37.443	208.84	2.3	7.6	1.9	deepPamir
71.888	37.097	208.85	3.0	5.0	1.9	deepPamir
71.907	37.228	208.96	2.5	7.7	1.9	deepPamir
72.158	37.371	209.11	3.7	2.9	1.9	deepPamir
72.154	37.344	209.13	3.2	3.5	1.9	deepPamir
71.955	37.235	209.15	3.4	5.1	1.9	deepPamir
72.189	37.290	209.19	3.8	4.0	1.9	deepPamir
72.403	37.553	209.19	3.4	4.2	1.9	deepPamir
72.382	37.240	209.32	4.0	10.1	-	deepPamir
71.888	37.119	209.36	2.8	8.7	1.9	deepPamir
72.196	37.386	209.62	2.8	7.4	1.9	deepPamir
71.898	37.136	209.67	3.0	5.4	1.9	deepPamir
72.275	37.446	209.67	3.3	4.1	1.9	deepPamir
72.006	37.070	209.82	2.6	5.3	1.9	deepPamir
72.298	37.467	209.86	3.1	4.9	1.9	deepPamir
72.179	37.385	209.89	4.7	3.3	1.9	deepPamir
71.875	37.189	209.90	2.9	6.6	1.9	deepPamir
72.169	37.369	209.91	3.4	4.5	1.9	deepPamir
72.176	37.409	210.05	2.9	10.3	1.9	deepPamir
72.235	37.386	210.26	2.8	7.2	1.9	deepPamir
72.366	37.482	210.38	4.7	3.7	1.9	deepPamir
71.918	37.105	210.54	3.7	6.5	1.9	deepPamir
72.125	37.305	210.54	3.3	5.2	1.9	deepPamir
72.271	37.379	210.67	2.5	6.6	1.9	deepPamir
71.918	37.138	210.88	2.9	8.3	1.9	deepPamir
72.001	37.221	210.92	3.9	4.9	1.9	deepPamir
72.413	37.528	210.93	2.7	6.2	1.9	deepPamir
72.163	37.363	210.97	3.0	4.5	1.9	deepPamir
71.904	37.116	211.00	3.5	3.8	1.9	deepPamir
72.234	37.383	211.04	4.1	4.3	1.9	deepPamir
72.162	37.360	211.09	3.0	3.9	1.9	deepPamir
71.965	37.061	211.16	2.9	6.7	1.9	deepPamir
72.418	37.527	211.19	2.9	6.1	1.9	deepPamir
71.978	37.047	211.22	2.8	7.8	1.9	deepPamir
72.372	37.515	211.33	4.2	4.2	1.9	deepPamir
72.183	37.385	211.59	3.2	4.9	1.9	deepPamir
72.440	37.374	211.65	2.9	7.2	1.9	deepPamir
71.988	37.216	211.72	3.0	5.2	1.9	deepPamir
72.448	37.504	211.74	2.8	8.1	1.9	deepPamir
72.266	37.427	211.84	2.9	5.4	1.9	deepPamir
72.155	37.346	212.01	3.2	4.4	1.9	deepPamir
72.383	37.491	212.05	3.7	4.7	1.9	deepPamir
72.452	37.545	212.06	2.9	8.4	1.9	deepPamir
72.470	37.535	212.06	2.7	6.9	1.9	deepPamir
71.899	37.093	212.11	3.0	5.7	1.9	deepPamir
72.180	37.373	212.38	3.1	3.5	1.9	deepPamir
72.262	37.391	212.38	3.8	5.0	1.9	deepPamir
72.187	37.374	212.42	2.8	5.0	1.9	deepPamir
72.135	37.324	212.49	3.0	6.5	1.9	deepPamir
71.896	37.139	212.51	2.7	9.3	1.9	deepPamir
72.174	37.351	212.81	3.1	5.3	1.9	deepPamir
72.176	37.366	212.81	4.3	7.0	1.9	deepPamir
72.166	37.349	212.86	2.8	6.0	1.9	deepPamir
72.251	37.409	212.92	3.8	4.1	1.9	deepPamir
72.245	37.375	213.02	3.4	5.6	1.9	deepPamir
72.437	37.513	213.12	3.1	5.7	1.9	deepPamir
71.966	37.056	213.25	3.8	3.8	1.9	deepPamir
72.263	37.388	213.32	2.8	8.0	1.9	deepPamir
72.179	36.599	213.40	3.0	26.4	-	deepPamir
72.333	37.421	213.49	3.5	7.5	1.9	deepPamir
72.153	37.343	213.54	3.8	4.2	1.9	deepPamir
71.991	37.060	213.61	2.9	6.2	1.9	deepPamir
72.150	37.327	213.63	4.4	2.8	1.9	deepPamir
72.264	37.363	213.66	3.6	5.2	1.9	deepPamir
71.954	37.049	213.75	2.8	5.8	1.9	deepPamir
71.943	37.241	214.22	3.4	6.1	1.9	deepPamir
72.169	37.367	214.23	3.2	6.4	1.9	deepPamir
71.885	37.150	214.35	3.2	4.2	1.9	deepPamir
72.431	37.510	214.49	2.8	5.2	1.9	deepPamir
72.166	37.352	214.73	3.5	4.6	1.9	deepPamir
72.435	37.501	214.78	3.5	4.4	1.9	deepPamir
72.295	37.423	214.83	2.9	5.1	1.9	deepPamir
71.865	37.176	214.84	2.5	8.4	1.9	deepPamir
71.891	37.069	214.86	2.9	5.2	1.9	deepPamir
72.170	37.339	214.91	3.0	4.8	1.9	deepPamir
72.418	37.526	215.06	3.0	5.0	-	deepPamir
72.243	37.335	215.29	2.9	6.6	1.9	deepPamir
72.137	37.336	215.50	2.7	5.4	1.9	deepPamir
72.103	37.315	215.55	3.0	5.3	1.9	deepPamir
71.898	37.267	215.68	2.7	7.1	-	deepPamir
71.858	37.109	216.01	2.8	6.9	1.9	deepPamir
73.831	38.128	216.09	3.1	18.5	-	deepPamir
72.248	37.427	216.12	2.4	7.5	1.9	deepPamir
71.979	37.065	216.19	2.7	8.1	1.9	deepPamir
72.135	37.307	216.30	2.9	7.7	1.9	deepPamir
72.227	37.344	216.41	2.7	6.9	1.9	deepPamir
72.143	37.301	216.86	3.7	2.9	1.9	deepPamir
72.245	37.335	216.94	3.6	5.3	1.9	deepPamir
72.215	37.374	217.13	3.7	4.3	1.9	deepPamir
72.482	37.521	217.13	2.5	9.6	1.9	deepPamir
72.164	37.336	217.16	3.3	5.8	1.9	deepPamir
71.922	37.077	217.39	3.3	9.6	1.9	deepPamir
72.149	37.291	217.42	3.0	4.5	1.9	deepPamir
71.953	37.049	217.44	3.0	6.9	1.9	deepPamir
72.145	37.366	217.47	2.4	11.5	1.9	deepPamir
72.207	37.332	217.48	3.5	6.5	1.9	deepPamir
72.163	37.294	217.68	3.9	5.4	1.9	deepPamir
72.134	37.255	217.72	2.9	11.3	-	deepPamir
71.937	37.203	217.89	2.8	5.4	1.9	deepPamir
72.204	37.339	217.92	2.8	7.6	1.9	deepPamir
71.946	37.052	218.14	3.2	5.6	1.9	deepPamir
72.255	37.343	218.22	4.1	4.0	1.9	deepPamir
71.945	37.074	218.60	2.8	9.4	1.9	deepPamir
72.697	37.704	218.79	2.9	7.8	-	deepPamir
71.985	37.206	218.88	3.2	6.0	1.9	deepPamir
72.376	37.459	218.95	3.1	4.6	1.9	deepPamir
71.921	37.051	219.11	3.2	5.5	1.9	deepPamir
71.925	37.056	219.41	3.2	4.6	1.9	deepPamir
71.901	37.066	219.54	2.8	6.9	1.9	deepPamir
72.207	37.321	219.79	2.7	8.0	1.9	deepPamir
72.180	37.329	219.96	3.0	4.2	1.9	deepPamir
72.202	37.317	220.25	3.6	3.7	1.9	deepPamir
72.018	37.246	220.50	3.3	7.3	-	deepPamir
71.922	37.046	220.81	3.4	5.0	1.9	deepPamir
72.435	37.500	220.97	2.9	11.4	1.9	deepPamir
72.141	37.275	221.10	2.7	7.8	1.9	deepPamir
72.172	37.322	221.42	2.8	9.4	1.9	deepPamir
72.226	37.323	221.69	4.1	3.7	1.9	deepPamir
71.933	37.043	221.96	2.7	7.3	1.9	deepPamir
72.215	37.315	222.09	3.7	3.2	1.9	deepPamir
71.961	37.192	222.19	3.1	6.7	1.9	deepPamir
72.271	37.317	222.36	3.4	6.5	1.9	deepPamir
71.881	37.151	222.42	3.0	7.5	1.9	deepPamir
72.188	37.307	222.52	3.3	3.1	1.9	deepPamir
72.212	37.307	222.77	5.2	3.4	1.9	deepPamir
72.467	37.456	222.93	4.3	6.4	1.9	deepPamir
72.175	37.295	222.95	3.6	3.1	1.9	deepPamir
72.019	37.202	223.00	3.0	6.8	1.9	deepPamir
72.220	37.322	223.00	3.6	3.9	1.9	deepPamir
72.265	37.365	223.17	3.0	8.2	1.9	deepPamir
72.555	37.636	223.25	3.1	3.3	-	deepPamir
72.202	37.320	223.44	3.8	4.9	1.9	deepPamir
72.220	37.348	223.44	2.7	4.8	1.9	deepPamir
72.237	37.344	223.64	3.6	4.0	1.9	deepPamir
72.269	37.389	223.91	2.5	5.4	1.9	deepPamir
72.162	37.253	223.94	2.9	4.4	1.9	deepPamir
73.622	38.178	224.05	3.4	20.8	-	deepPamir
71.906	37.060	224.24	3.0	6.0	1.9	deepPamir
72.204	37.357	224.27	2.6	7.4	1.9	deepPamir
72.221	37.315	224.81	3.9	4.3	1.9	deepPamir
71.893	37.073	224.84	2.7	6.5	1.9	deepPamir
71.995	37.035	225.39	2.6	9.4	1.9	deepPamir
71.887	37.066	225.59	2.5	6.7	1.9	deepPamir
71.999	37.009	225.85	3.2	8.9	1.9	deepPamir
72.237	37.587	225.85	2.7	14.6	-	deepPamir
72.160	37.266	226.02	3.3	5.5	1.9	deepPamir
72.014	37.033	226.31	2.0	4.9	1.9	deepPamir
72.228	37.314	226.36	3.7	5.3	1.9	deepPamir
72.206	37.307	226.46	3.5	5.0	1.9	deepPamir
72.204	37.280	226.47	2.5	6.2	1.9	deepPamir
72.194	37.260	226.74	3.6	6.3	1.9	deepPamir
72.298	37.353	226.76	3.5	5.0	1.9	deepPamir
71.997	37.366	226.88	2.8	4.9	-	deepPamir
72.210	37.283	227.43	3.5	4.1	1.9	deepPamir
71.892	37.059	227.57	3.0	6.9	1.9	deepPamir
72.111	37.264	227.58	3.1	3.6	1.9	deepPamir
74.835	40.131	227.71	3.0	40.5	-	deepPamir
72.193	37.253	228.49	2.7	5.8	1.9	deepPamir
72.232	37.259	230.12	3.5	4.5	1.9	deepPamir
72.346	37.370	230.78	2.7	8.8	1.9	deepPamir
71.918	37.119	230.83	3.1	7.7	1.9	deepPamir
72.176	37.241	230.84	3.0	9.8	1.9	deepPamir
72.214	37.261	231.20	3.0	6.5	1.9	deepPamir
71.919	37.075	231.21	2.7	7.8	1.9	deepPamir
71.898	37.111	231.47	2.6	10.7	1.9	deepPamir
72.279	37.343	231.47	3.7	6.7	1.9	deepPamir
71.966	37.020	231.95	2.8	10.4	1.9	deepPamir
72.181	37.241	232.27	3.3	3.4	1.9	deepPamir
71.883	37.075	232.46	3.5	4.5	1.9	deepPamir
71.920	37.034	232.63	3.0	7.2	1.9	deepPamir
72.313	37.392	232.79	3.4	9.5	-	deepPamir
71.911	37.003	233.20	3.0	10.4	1.9	deepPamir
71.908	37.024	233.33	3.1	5.0	1.9	deepPamir
72.351	37.338	233.87	2.8	7.3	1.9	deepPamir
72.189	37.212	234.20	2.7	5.4	1.9	deepPamir
71.985	37.019	234.60	2.7	6.8	1.9	deepPamir
72.008	37.138	234.62	3.0	6.0	1.9	deepPamir
72.248	37.270	235.04	3.2	5.5	1.9	deepPamir
71.937	37.131	235.09	2.8	6.2	1.9	deepPamir
72.068	37.128	235.19	3.1	4.8	1.9	deepPamir
71.905	37.038	235.59	2.6	5.7	1.9	deepPamir
72.173	37.195	235.99	3.4	3.7	1.9	deepPamir
71.953	37.123	236.21	3.2	5.7	1.9	deepPamir
72.072	37.103	236.74	3.4	5.6	1.9	deepPamir
71.934	37.085	236.75	3.0	6.1	1.9	deepPamir
71.899	37.057	236.77	3.4	4.7	1.9	deepPamir
71.905	37.071	237.29	2.7	8.5	1.9	deepPamir
71.927	37.014	237.47	3.3	7.6	1.9	deepPamir
72.300	37.256	237.60	3.1	6.0	1.9	deepPamir
72.152	37.171	237.62	2.8	6.9	1.9	deepPamir
72.027	37.004	237.70	3.2	8.0	1.9	deepPamir
72.390	37.338	238.53	2.5	14.0	1.9	deepPamir
71.934	37.025	238.55	3.1	5.2	1.9	deepPamir
72.274	37.251	238.57	3.2	5.8	1.9	deepPamir
72.216	37.222	239.22	3.3	4.3	1.9	deepPamir
71.946	37.122	239.23	3.3	6.1	1.9	deepPamir
72.011	37.134	239.57	2.9	6.5	1.9	deepPamir
71.904	37.067	239.98	3.9	4.4	1.9	deepPamir
71.950	37.033	240.59	2.6	6.8	1.9	deepPamir
72.014	37.024	241.35	2.9	4.7	1.9	deepPamir
71.968	37.118	241.74	3.3	6.3	1.9	deepPamir
72.070	37.143	241.82	3.0	9.6	1.9	deepPamir
72.086	37.114	242.25	3.7	6.5	1.9	deepPamir
72.073	37.132	242.45	2.6	6.8	1.9	deepPamir
72.119	37.131	242.97	3.8	5.1	1.9	deepPamir
72.092	37.124	243.36	3.9	5.0	-	deepPamir
71.914	37.087	243.58	3.0	8.8	1.9	deepPamir
72.021	37.078	243.69	3.5	6.5	1.9	deepPamir
71.913	37.067	243.89	3.2	5.8	1.9	deepPamir
72.032	37.083	244.63	3.1	9.1	1.9	deepPamir
71.925	36.978	244.92	3.2	6.2	1.9	deepPamir
72.056	37.107	245.26	3.2	6.3	1.9	deepPamir
71.956	37.072	245.28	3.4	7.2	1.9	deepPamir
72.236	37.188	246.66	2.7	5.9	-	deepPamir
71.928	37.017	246.76	3.7	4.5	1.9	deepPamir
72.022	37.011	247.46	2.9	10.6	1.9	deepPamir
72.049	37.124	247.78	3.1	5.5	-	deepPamir
71.973	36.980	248.73	3.3	4.9	1.9	deepPamir
71.947	37.004	248.92	2.8	10.8	1.9	deepPamir
71.931	37.050	248.99	3.3	4.3	1.9	deepPamir
71.922	37.035	250.02	3.5	6.3	1.9	deepPamir
71.966	36.976	250.27	2.9	9.3	1.9	deepPamir
72.137	37.098	251.29	3.4	5.3	1.9	deepPamir
72.041	37.048	251.38	2.9	6.7	1.9	deepPamir
71.959	36.993	252.62	3.2	8.1	1.9	deepPamir
71.954	37.010	253.90	3.4	9.1	1.9	deepPamir
71.905	37.020	254.14	3.3	5.4	1.9	deepPamir
71.990	37.048	254.15	3.4	3.8	1.9	deepPamir
71.997	37.047	254.29	3.4	4.5	1.9	deepPamir
